"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"22646",81,"WR-P-P-G-0000269642","Voetbalmecenas Vaessen voor de rechter"," grote publiek bekend als een","luis in de pels"," van de voetbalwereld , die","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.1.w.12 p.7.s.1.w.13 p.7.s.1.w.14 p.7.s.1.w.15",0,"",2,22292,"WR-P-P-G","newspapers","WR-P-P-G-0000269642-p.7.s.1","luis in de pels",4,4
"22819",81,"WR-P-P-G-0000029997","Smeerolie van de samenleving"," was ook lange tijd een","luis in de pels"," voor justitie . Ze kwam","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.14.s.3.w.8 p.14.s.3.w.9 p.14.s.3.w.10 p.14.s.3.w.11",0,"",2,22465,"WR-P-P-G","newspapers","WR-P-P-G-0000029997-p.14.s.3","luis in de pels",4,4
"22793",81,"WR-P-P-G-0000626069","Sluikreclame scoort op WK"," vangt . Sluikpromotie is een","luis in de pels"," van de FIFA , maar","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.2.w.4 p.3.s.2.w.5 p.3.s.2.w.6 p.3.s.2.w.7",0,"",2,22439,"WR-P-P-G","newspapers","WR-P-P-G-0000626069-p.3.s.2","luis in de pels",4,4
"22762",81,"WR-P-P-G-0000171449","Derek Bailey haalde 2006 net niet"," die zin was hij de","luis in de pels"," van de jazz , maar","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.4.w.7 p.3.s.4.w.8 p.3.s.4.w.9 p.3.s.4.w.10",0,"",2,22408,"WR-P-P-G","newspapers","WR-P-P-G-0000171449-p.3.s.4","luis in de pels",4,4
"22703",81,"WR-P-P-H-0000056457","Maagd in de politiek"," en Duitsland . "" EEN","LUIS IN DE PELS"," Het potentieel politiek vermogen van","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.17.s.1.w.2 p.17.s.1.w.3 p.17.s.1.w.4 p.17.s.1.w.5",0,"",2,22349,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000056457-p.17.s.1","luis in de pels",4,4
"22742",81,"WR-P-P-G-0000033583","Acht Mei Beweging heft zich op"," Acht Mei Beweging , de","luis in de pels"," van de rooms-katholieke bisschoppen ,","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.7 p.1.s.1.w.8 p.1.s.1.w.9 p.1.s.1.w.10",0,"",2,22388,"WR-P-P-G","newspapers","WR-P-P-G-0000033583-p.1.s.1","luis in de pels",4,4
"22780",81,"WR-P-P-G-0000710922","Armen houden van El Comandante"," en ver daarbuiten . De","luis in de pels"," zijn van de Verenigde Staten","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.4.w.2 p.3.s.4.w.3 p.3.s.4.w.4 p.3.s.4.w.5",0,"",2,22426,"WR-P-P-G","newspapers","WR-P-P-G-0000710922-p.3.s.4","luis in de pels",4,4
"22747",81,"WR-P-P-G-0000205436","'Inhoudsloze' Ortega blijft voor Washington luis in de pels"," ' Ortega blijft voor Washington","luis in de pels"," Niemand had kunnen denken dat","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","head.1.s.1.w.8 head.1.s.1.w.9 head.1.s.1.w.10 head.1.s.1.w.11",0,"",2,22393,"WR-P-P-G","newspapers","WR-P-P-G-0000205436-head.1.s.1","luis in de pels",4,4
"22634",81,"WR-P-E-A-0000556694","Peiling RTBF/Le Soir: LDD wint, Kartel verliest"," jaar heeft bereikt . Een","luis in de pels"," is vervelender dan een pitbull","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.2 p.4.s.2.w.3 p.4.s.2.w.4 p.4.s.2.w.5",0,"",2,22280,"WR-P-E-A","discussion lists","WR-P-E-A-0000556694-p.4.s.2","luis in de pels",4,4
"22833",81,"WS-U-E-A-0000085651","Lijst Dedecker legt partijprogramma vast"," . Lijst Dedecker wil de","luis in de pels"," zijn van het establishment ;","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.6.w.5 p.1.s.6.w.6 p.1.s.6.w.7 p.1.s.6.w.8",0,"",2,22479,"WS-U-E-A","auto cues","WS-U-E-A-0000085651-p.1.s.6","luis in de pels",4,4
"22725",81,"WR-P-P-G-0000168553","Knuffelberen"," invitatie gevleid aan . De","luizen in de pels"," werden knuffelberen . In ruil","luis in de pels","N(soort,mv,basis) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.4.w.2 p.1.s.4.w.3 p.1.s.4.w.4 p.1.s.4.w.5",0,"",2,22371,"WR-P-P-G","newspapers","WR-P-P-G-0000168553-p.1.s.4","luis in de pels",4,4
"22629",81,"WR-P-E-A-0000818526","Mj wordt er 50!"," is samen met Elvis de","luis in de pels"," van de popmuziek . Over","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10",0,"",2,22275,"WR-P-E-A","discussion lists","WR-P-E-A-0000818526-p.4.s.1","luis in de pels",4,4
"22699",81,"WR-P-P-H-0000114046","TIM DRIESEN -- 'IK BEN ALLERGISCH AAN GRAPPIGDOENERIJ'"," van reclamebureau Famous gerust de","luis in de publicitaire pels"," . ' Dat mensen reclame","luis in de publicitair pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.1.s.3.w.11 p.1.s.3.w.12 p.1.s.3.w.13 p.1.s.3.w.14 p.1.s.3.w.15",0,"",2,22345,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000114046-p.1.s.3","luis in de pels",4,5
"22831",81,"WR-P-P-K-0000000009","Hoofdstuk 2: Het Joegoslavië van Tito"," Tito op zijn minst een","luis in de communistische pels"," zien . Zoals hij tijdens","luis in de communistisch pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.51.s.1.w.18 p.51.s.1.w.19 p.51.s.1.w.20 p.51.s.1.w.21 p.51.s.1.w.22",0,"",2,22477,"WR-P-P-K","reports","WR-P-P-K-0000000009-p.51.s.1","luis in de pels",4,5
"22810",81,"WR-P-P-G-0000012918","Apple zoekt Japan op"," op Apple Computer , de","luis in de pels"," van de computerindustrie , heeft","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.5 p.1.s.1.w.6 p.1.s.1.w.7 p.1.s.1.w.8",0,"",2,22456,"WR-P-P-G","newspapers","WR-P-P-G-0000012918-p.1.s.1","luis in de pels",4,4
"22811",81,"WR-P-P-G-0000567198","Stemmenkanon"," dat pas keren als de","luis in de pels"," wordt verwijderd , zoals dat","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.19 p.3.s.1.w.20 p.3.s.1.w.21 p.3.s.1.w.22",0,"",2,22457,"WR-P-P-G","newspapers","WR-P-P-G-0000567198-p.3.s.1","luis in de pels",4,4
"22649",81,"WR-P-P-G-0000580032","Weg met Bush"," vrouwen ontpopt zich tot een","luis in de pels"," van de Amerikaanse conservatieven .","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.10 p.1.s.2.w.11 p.1.s.2.w.12 p.1.s.2.w.13",0,"",2,22295,"WR-P-P-G","newspapers","WR-P-P-G-0000580032-p.1.s.2","luis in de pels",4,4
"22759",81,"WR-P-P-G-0000202883","Punaise zonder zadel"," , vaak succesvol , een","luis in de pels"," blijven van de bond én","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.4.w.12 p.4.s.4.w.13 p.4.s.4.w.14 p.4.s.4.w.15",0,"",2,22405,"WR-P-P-G","newspapers","WR-P-P-G-0000202883-p.4.s.4","luis in de pels",4,4
"22686",81,"WR-P-P-H-0000014722","Klaar voor de aanval"," afficheerde zich graag als de","luis in de pels"," van de grote drie .","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.12.s.1.w.8 p.12.s.1.w.9 p.12.s.1.w.10 p.12.s.1.w.11",0,"",2,22332,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000014722-p.12.s.1","luis in de pels",4,4
"22732",81,"WR-P-P-G-0000077455","De jonge luizen in de pels proberen te brullen...."," taak : het spelen van","luis in de pels"," van de moederpartij en het","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.2.w.24 p.6.s.2.w.25 p.6.s.2.w.26 p.6.s.2.w.27",0,"",2,22378,"WR-P-P-G","newspapers","WR-P-P-G-0000077455-p.6.s.2","luis in de pels",4,4
"22628",81,"WR-P-E-A-0000473921","Revolutionaire partij?"," om af en toe een","luis in de pels"," te zijn zich van tijd","luis in de pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.1.w.24 p.5.s.1.w.25 p.5.s.1.w.26 p.5.s.1.w.27",0,"",2,22274,"WR-P-E-A","discussion lists","WR-P-E-A-0000473921-p.5.s.1","luis in de pels",4,4
"22677",81,"WR-P-P-H-0000092550","De man die overal de schuld van kreeg"," de rol van de spreekwoordelijke","luis in de socialistische pels"," op zich neemt . '","luis in de socialistisch pels","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.2.s.4.w.36 p.2.s.4.w.37 p.2.s.4.w.38 p.2.s.4.w.39 p.2.s.4.w.40",0,"",2,22323,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000092550-p.2.s.4","luis in de pels",4,5
"23012",82,"WR-P-P-H-0000136509","Kevin De Bruyne {Racing Genk} -- 'Potentie voor de wereldtop'"," werken . Hij neemt geen","blad voor de mond"," , dat klopt , maar","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.8.w.4 p.5.s.8.w.5 p.5.s.8.w.6 p.5.s.8.w.7",0,"",2,22658,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000136509-p.5.s.8","blad voor de mond",4,4
"23340",82,"WR-P-P-G-0000053296","Een leven vol lust en muziek"," in de hoofdrol wordt geen","blad voor de mond"," genomen . ver het algemeen","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.14 p.1.s.3.w.15 p.1.s.3.w.16 p.1.s.3.w.17",0,"",2,22986,"WR-P-P-G","newspapers","WR-P-P-G-0000053296-p.1.s.3","blad voor de mond",4,4
"23113",82,"WR-P-P-G-0000190824","Dixie Chicks"," in de geschiedenis - geen","blad voor de mond"," . Maines lacht als ze","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.6.w.42 p.6.s.6.w.43 p.6.s.6.w.44 p.6.s.6.w.45",0,"",2,22759,"WR-P-P-G","newspapers","WR-P-P-G-0000190824-p.6.s.6","blad voor de mond",4,4
"22978",82,"WR-P-P-H-0000134754","Eziolino Capuano {AS Eupen} -- 'Ik ben erg moeilijk in de hand te houden'"," . Hij neemt ook geen","blad voor de mond"," . Een paar jaar geleden","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.5.w.5 p.2.s.5.w.6 p.2.s.5.w.7 p.2.s.5.w.8",0,"",2,22624,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000134754-p.2.s.5","blad voor de mond",4,4
"22980",82,"WR-P-P-H-0000115921","show -- Take Me Out"," dat kunnen , helemaal geen","blad voor de mond"," . Dan blijven wij Vlamingen","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.11.s.4.w.19 p.11.s.4.w.20 p.11.s.4.w.21 p.11.s.4.w.22",0,"",2,22626,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000115921-p.11.s.4","blad voor de mond",4,4
"23376",82,"WS-U-E-A-0000119962","gesprek"," Gucht gewend dat hij geen","blad voor de mond"," neemt . Is hij nu","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.5.w.10 p.1.s.5.w.11 p.1.s.5.w.12 p.1.s.5.w.13",0,"",2,23022,"WS-U-E-A","auto cues","WS-U-E-A-0000119962-p.1.s.5","blad voor de mond",4,4
"23092",82,"WR-P-P-H-0000066607","Tikkende kunst"," meneer Blancpain ' ) geen","blad voor de mond"," : "" Niet alleen is","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.1.w.23 p.2.s.1.w.24 p.2.s.1.w.25 p.2.s.1.w.26",0,"",2,22738,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000066607-p.2.s.1","blad voor de mond",4,4
"23226",82,"WR-P-P-G-0000450905","Ex-hofdame doet boekje open over leven met prins Charles & co"," En ze neemt daarbij geen","blad voor de mond"," . Het boek liep als","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8 p.1.s.2.w.9",0,"",2,22872,"WR-P-P-G","newspapers","WR-P-P-G-0000450905-p.1.s.2","blad voor de mond",4,4
"23224",82,"WR-P-P-G-0000337458","Glenn Geeraerts: «Ik durf geen pronostiek te geven»"," de man die gewoonlijk geen","blad voor de mond"," houdt waagt zich dit keer","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.42 p.3.s.1.w.43 p.3.s.1.w.44 p.3.s.1.w.45",0,"",2,22870,"WR-P-P-G","newspapers","WR-P-P-G-0000337458-p.3.s.1","blad voor de mond",4,4
"23134",82,"WR-P-P-G-0000098702","Godett is kleurrijke straatvechter die veel belooft"," als een man die geen","blad voor de mond"," neemt . Toen Godett tijdens","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.1.w.10 p.4.s.1.w.11 p.4.s.1.w.12 p.4.s.1.w.13",0,"",2,22780,"WR-P-P-G","newspapers","WR-P-P-G-0000098702-p.4.s.1","blad voor de mond",4,4
"23320",82,"WR-P-P-G-0000128991","MENSEN | Gerard van As neemt zelden blad voor de mond"," Gerard van As neemt zelden","blad voor de mond"," Het is niet voor het","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","head.1.s.1.w.8 head.1.s.1.w.9 head.1.s.1.w.10 head.1.s.1.w.11",0,"",2,22966,"WR-P-P-G","newspapers","WR-P-P-G-0000128991-head.1.s.1","blad voor de mond",4,4
"22944",82,"WR-P-P-B-0000000065","Frankrijk en de hugenoten"," andere kerken . Door geen","blad voor de mond"," te nemen moedigde hij collega's","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.847.s.7.w.3 p.847.s.7.w.4 p.847.s.7.w.5 p.847.s.7.w.6",0,"",2,22590,"WR-P-P-B","books","WR-P-P-B-0000000065-p.847.s.7","blad voor de mond",4,4
"23197",82,"WR-P-P-G-0000272268","Korte berichten"," puur en neemt geen schijnheilig","blad voor de mond"," om toch maar niet tegen","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.6.w.9 p.6.s.6.w.10 p.6.s.6.w.11 p.6.s.6.w.12",0,"",2,22843,"WR-P-P-G","newspapers","WR-P-P-G-0000272268-p.6.s.6","blad voor de mond",4,4
"23326",82,"WR-P-P-G-0000380434","Fladder"," net als de schrijver geen","blad voor de mond"," . Geen wonder dat de","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.15.s.3.w.23 p.15.s.3.w.24 p.15.s.3.w.25 p.15.s.3.w.26",0,"",2,22972,"WR-P-P-G","newspapers","WR-P-P-G-0000380434-p.15.s.3","blad voor de mond",4,4
"23187",82,"WR-P-P-G-0000207033","STEVE STEVAERT PETER GOOSSENS"," . De chef neemt geen","blad voor de mond"," , en hij heeft uitgesproken","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.3.w.5 p.5.s.3.w.6 p.5.s.3.w.7 p.5.s.3.w.8",0,"",2,22833,"WR-P-P-G","newspapers","WR-P-P-G-0000207033-p.5.s.3","blad voor de mond",4,4
"22947",82,"WR-P-P-B-0000000107","Aria"," , onnadenkend en zonder een","blad voor de mond"," te nemen . Je was","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.913.s.9.w.23 p.913.s.9.w.24 p.913.s.9.w.25 p.913.s.9.w.26",0,"",2,22593,"WR-P-P-B","books","WR-P-P-B-0000000107-p.913.s.9","blad voor de mond",4,4
"23335",82,"WR-P-P-G-0000176944","Van de duisternis naar het licht"," bovenal neemt hij nooit een","blad voor de mond"," Als het van Hans Boland","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.17.s.1.w.13 p.17.s.1.w.14 p.17.s.1.w.15 p.17.s.1.w.16",0,"",2,22981,"WR-P-P-G","newspapers","WR-P-P-G-0000176944-p.17.s.1","blad voor de mond",4,4
"23156",82,"WR-P-P-G-0000307623","Debat met Luc Van der Kelen"," Van der Kelen houdt geen","blad voor de mond"," en staat bekend om zijn","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.4.w.7 p.2.s.4.w.8 p.2.s.4.w.9 p.2.s.4.w.10",0,"",2,22802,"WR-P-P-G","newspapers","WR-P-P-G-0000307623-p.2.s.4","blad voor de mond",4,4
"22961",82,"WR-P-P-G-0000621133","""Ik provoceer niet, maar ik zeg waar het op staat''"," , misschien omdat ik geen","blad voor de mond"," neem ? Het is in","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.14.s.1.w.15 p.14.s.1.w.16 p.14.s.1.w.17 p.14.s.1.w.18",0,"",2,22607,"WR-P-P-G","newspapers","WR-P-P-G-0000621133-p.14.s.1","blad voor de mond",4,4
"23056",82,"WR-P-P-H-0000155806","\x{2018}Wij willen goede literatuur geschreven door vrouwen'"," uitgevers en schrijvers nemen geen","blad voor de mond"," en gaan met elkaar de","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.16.s.3.w.8 p.16.s.3.w.9 p.16.s.3.w.10 p.16.s.3.w.11",0,"",2,22702,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000155806-p.16.s.3","blad voor de mond",4,4
"23016",82,"WR-P-P-H-0000120209","Walter De Smedt -- Rechter berecht"," rechter , die nooit een","blad voor de mond"," nam en al meermaals in","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.8 p.1.s.3.w.9 p.1.s.3.w.10 p.1.s.3.w.11",0,"",2,22662,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000120209-p.1.s.3","blad voor de mond",4,4
"23045",82,"WR-P-P-H-0000080215","SWING","SWING Geen","blad voor de mond"," . Belgische golfliefhebbers volgen hun","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5",0,"",2,22691,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000080215-p.1.s.1","blad voor de mond",4,4
"23321",82,"WR-P-P-G-0000128991","MENSEN | Gerard van As neemt zelden blad voor de mond"," overkomen omdat hij zelden een","blad voor de mond"," neemt en recht op zijn","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.1.w.16 p.6.s.1.w.17 p.6.s.1.w.18 p.6.s.1.w.19",0,"",2,22967,"WR-P-P-G","newspapers","WR-P-P-G-0000128991-p.6.s.1","blad voor de mond",4,4
"22890",82,"WR-P-P-B-0000000014","Autobiografie van generaal Franco"," . ' Hij nam geen","blad voor zijn mond"," toen hij me antwoordde :","blad voor zijn mond","N(soort,ev,basis,onz,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","N VZ VNW N","p.673.s.8.w.4 p.673.s.8.w.5 p.673.s.8.w.6 p.673.s.8.w.7",0,"",2,22536,"WR-P-P-B","books","WR-P-P-B-0000000014-p.673.s.8","blad voor de mond",4,4
"23283",82,"WR-P-P-G-0000197560","Agnes Lamoen (1937-2006)"," : een vrouw die geen","blad voor de mond"," nam . Geen dwarsligster om","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.1.w.10 p.8.s.1.w.11 p.8.s.1.w.12 p.8.s.1.w.13",0,"",2,22929,"WR-P-P-G","newspapers","WR-P-P-G-0000197560-p.8.s.1","blad voor de mond",4,4
"23139",82,"WR-P-P-G-0000002602","Lubbers (6)"," . Een man die geen","blad voor de mond"," neemt en dankzij zijn enorme","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.5 p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8",0,"",2,22785,"WR-P-P-G","newspapers","WR-P-P-G-0000002602-p.1.s.3","blad voor de mond",4,4
"23270",82,"WR-P-P-G-0000350791","«We missen scorend vermogen»"," over de supporters alvast geen","blad voor de mond"," . Het is de eerste","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.1.w.17 p.9.s.1.w.18 p.9.s.1.w.19 p.9.s.1.w.20",0,"",2,22916,"WR-P-P-G","newspapers","WR-P-P-G-0000350791-p.9.s.1","blad voor de mond",4,4
"23103",82,"WR-P-P-H-0000109169","De politiek ontbloot"," Hugo De Ridder , Geen","blad voor de mond"," . Lannoo , 304 blz.","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.14.s.1.w.6 p.14.s.1.w.7 p.14.s.1.w.8 p.14.s.1.w.9",0,"",2,22749,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000109169-p.14.s.1","blad voor de mond",4,4
"23157",82,"WR-P-P-G-0000486236","Artikel zonder titel"," De oud-international neemt nooit een","blad voor de mond"," en kan het niet verdragen","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.2.w.6 p.9.s.2.w.7 p.9.s.2.w.8 p.9.s.2.w.9",0,"",2,22803,"WR-P-P-G","newspapers","WR-P-P-G-0000486236-p.9.s.2","blad voor de mond",4,4
"22937",82,"WR-P-E-L-0000000604","Unspecified"," Ballin neemt bij #nieuwsuur geen","blad voor de mond"," . Grote bezorgdheid over de","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.2316.s.1.w.8 text.1.event.2316.s.1.w.9 text.1.event.2316.s.1.w.10 text.1.event.2316.s.1.w.11",0,"",2,22583,"WR-P-E-L","tweets","WR-P-E-L-0000000604-text.1.event.2316.s.1","blad voor de mond",4,4
"22911",82,"WR-P-E-C-0000010468","Nieuw op Kanaaltwee: De heren maken de man"," Geen van hen neemt een","blad voor de mond"," wanneer ze het interieur of","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.5.w.6 p.4.s.5.w.7 p.4.s.5.w.8 p.4.s.5.w.9",0,"",2,22557,"WR-P-E-C","e-magazines","WR-P-E-C-0000010468-p.4.s.5","blad voor de mond",4,4
"22884",82,"WR-P-P-B-0000000124","Zijn lieftallige echtgenote"," en ze nam nooit een","blad voor de mond"," . Dan was mijn moeder","blad voor de mond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1242.s.14.w.27 p.1242.s.14.w.28 p.1242.s.14.w.29 p.1242.s.14.w.30",0,"",2,22530,"WR-P-P-B","books","WR-P-P-B-0000000124-p.1242.s.14","blad voor de mond",4,4
